BeginTime,SrcIP,DstIP,SrcPort,DstPort
2016-09-13T09:21:21.647Z,192.168.30.129,192.168.30.1,50898,3801
2016-09-13T09:21:21.647Z,192.168.30.129,192.168.30.1,50898,1091
2016-09-13T09:21:21.655Z,192.168.30.129,192.168.30.1,50898,4899
2016-09-13T09:21:21.655Z,192.168.30.129,192.168.30.1,50898,49157
2016-09-13T09:21:21.657Z,192.168.30.129,192.168.30.1,50898,1055
2016-09-13T09:21:21.718Z,192.168.30.129,192.168.30.1,50899,999
2016-09-13T09:21:21.728Z,192.168.30.129,192.168.30.1,50899,4279
2016-09-13T09:21:21.734Z,192.168.30.129,192.168.30.1,50899,7778
2016-09-13T09:21:21.738Z,192.168.30.129,192.168.30.1,50899,6547
2016-09-13T09:21:21.741Z,192.168.30.129,192.168.30.1,50899,9099
2016-09-13T09:21:21.744Z,192.168.30.129,192.168.30.1,50899,3801
2016-09-13T09:21:21.748Z,192.168.30.129,192.168.30.1,50899,1091
2016-09-13T09:21:21.753Z,192.168.30.129,192.168.30.1,50899,4899
2016-09-13T09:21:21.755Z,192.168.30.129,192.168.30.1,50899,49157
2016-09-13T09:21:21.758Z,192.168.30.129,192.168.30.1,50899,1055
2016-09-13T09:21:21.819Z,192.168.30.129,192.168.30.1,50898,2040
2016-09-13T09:21:21.829Z,192.168.30.129,192.168.30.1,50898,2103
2016-09-13T09:21:21.834Z,192.168.30.129,192.168.30.1,50898,1165
2016-09-13T09:21:21.838Z,192.168.30.129,192.168.30.1,50898,15742
2016-09-13T09:21:21.841Z,192.168.30.129,192.168.30.1,50898,9101
2016-09-13T09:21:21.844Z,192.168.30.129,192.168.30.1,50898,3371
2016-09-13T09:21:21.848Z,192.168.30.129,192.168.30.1,50898,3030
2016-09-13T09:21:21.853Z,192.168.30.129,192.168.30.1,50898,2099
2016-09-13T09:21:21.856Z,192.168.30.129,192.168.30.1,50898,9009
2016-09-13T09:21:21.858Z,192.168.30.129,192.168.30.1,50898,12174
2016-09-13T09:21:21.919Z,192.168.30.129,192.168.30.1,50899,2040
2016-09-13T09:21:21.929Z,192.168.30.129,192.168.30.1,50899,2103
2016-09-13T09:21:21.935Z,192.168.30.129,192.168.30.1,50899,1165
2016-09-13T09:21:21.939Z,192.168.30.129,192.168.30.1,50899,15742
2016-09-13T09:21:21.942Z,192.168.30.129,192.168.30.1,50899,9101
2016-09-13T09:21:21.949Z,192.168.30.129,192.168.30.1,50899,3371
2016-09-13T09:21:21.952Z,192.168.30.129,192.168.30.1,50899,3030
2016-09-13T09:21:21.954Z,192.168.30.129,192.168.30.1,50899,2099
2016-09-13T09:21:21.957Z,192.168.30.129,192.168.30.1,50899,9009
2016-09-13T09:21:21.960Z,192.168.30.129,192.168.30.1,50899,12174
2016-09-13T09:21:22.020Z,192.168.30.129,192.168.30.1,50898,1311
2016-09-13T09:21:22.030Z,192.168.30.129,192.168.30.1,50898,3809
2016-09-13T09:21:22.037Z,192.168.30.129,192.168.30.1,50898,2006
2016-09-13T09:21:22.041Z,192.168.30.129,192.168.30.1,50898,3
2016-09-13T09:21:22.043Z,192.168.30.129,192.168.30.1,50898,5432
2016-09-13T09:21:22.050Z,192.168.30.129,192.168.30.1,50898,808
2016-09-13T09:21:22.053Z,192.168.30.129,192.168.30.1,50898,1021
2016-09-13T09:21:22.056Z,192.168.30.129,192.168.30.1,50898,8701
2016-09-13T09:21:22.058Z,192.168.30.129,192.168.30.1,50898,7443
2016-09-13T09:21:22.061Z,192.168.30.129,192.168.30.1,50898,1081
2016-09-13T09:21:22.121Z,192.168.30.129,192.168.30.1,50899,1311
2016-09-13T09:21:22.130Z,192.168.30.129,192.168.30.1,50899,3809
2016-09-13T09:21:22.137Z,192.168.30.129,192.168.30.1,50899,2006
2016-09-13T09:21:22.141Z,192.168.30.129,192.168.30.1,50899,3
2016-09-13T09:21:22.144Z,192.168.30.129,192.168.30.1,50899,5432
2016-09-13T09:21:22.154Z,192.168.30.129,192.168.30.1,50899,1021
2016-09-13T09:21:22.154Z,192.168.30.129,192.168.30.1,50899,808
2016-09-13T09:21:22.156Z,192.168.30.129,192.168.30.1,50899,8701
2016-09-13T09:21:22.159Z,192.168.30.129,192.168.30.1,50899,7443
2016-09-13T09:21:22.161Z,192.168.30.129,192.168.30.1,50899,1081
2016-09-13T09:21:22.222Z,192.168.30.129,192.168.30.1,50898,16012
2016-09-13T09:21:22.232Z,192.168.30.129,192.168.30.1,50898,83
2016-09-13T09:21:22.242Z,192.168.30.129,192.168.30.1,50898,1296
2016-09-13T09:21:22.247Z,192.168.30.129,192.168.30.1,50898,8088
2016-09-13T09:21:22.247Z,192.168.30.129,192.168.30.1,50898,5850
2016-09-13T09:21:22.257Z,192.168.30.129,192.168.30.1,50898,1022
2016-09-13T09:21:22.257Z,192.168.30.129,192.168.30.1,50898,1126
2016-09-13T09:21:22.257Z,192.168.30.129,192.168.30.1,50898,1583
2016-09-13T09:21:22.264Z,192.168.30.129,192.168.30.1,50898,9593
2016-09-13T09:21:22.264Z,192.168.30.129,192.168.30.1,50898,10566
2016-09-13T09:21:22.323Z,192.168.30.129,192.168.30.1,50899,16012
2016-09-13T09:21:22.332Z,192.168.30.129,192.168.30.1,50899,83
2016-09-13T09:21:22.338Z,192.168.30.129,192.168.30.1,50899,1296
2016-09-13T09:21:22.343Z,192.168.30.129,192.168.30.1,50899,8088
2016-09-13T09:21:22.346Z,192.168.30.129,192.168.30.1,50899,5850
2016-09-13T09:21:22.356Z,192.168.30.129,192.168.30.1,50899,1126
2016-09-13T09:21:22.356Z,192.168.30.129,192.168.30.1,50899,1022
2016-09-13T09:21:22.358Z,192.168.30.129,192.168.30.1,50899,1583
2016-09-13T09:21:22.361Z,192.168.30.129,192.168.30.1,50899,9593
2016-09-13T09:21:22.365Z,192.168.30.129,192.168.30.1,50899,10566
2016-09-13T09:21:22.424Z,192.168.30.129,192.168.30.1,50898,1077
2016-09-13T09:21:22.433Z,192.168.30.129,192.168.30.1,50898,49152
2016-09-13T09:21:22.439Z,192.168.30.129,192.168.30.1,50898,9944
2016-09-13T09:21:22.444Z,192.168.30.129,192.168.30.1,50898,1658
2016-09-13T09:21:22.447Z,192.168.30.129,192.168.30.1,50898,1863
2016-09-13T09:21:22.457Z,192.168.30.129,192.168.30.1,50898,3703
2016-09-13T09:21:22.457Z,192.168.30.129,192.168.30.1,50898,8292
2016-09-13T09:21:22.459Z,192.168.30.129,192.168.30.1,50898,3325
2016-09-13T09:21:22.462Z,192.168.30.129,192.168.30.1,50898,6667
2016-09-13T09:21:22.465Z,192.168.30.129,192.168.30.1,50898,5226
2016-09-13T09:21:22.525Z,192.168.30.129,192.168.30.1,50899,1077
2016-09-13T09:21:22.534Z,192.168.30.129,192.168.30.1,50899,49152
2016-09-13T09:21:22.539Z,192.168.30.129,192.168.30.1,50899,9944
2016-09-13T09:21:22.545Z,192.168.30.129,192.168.30.1,50899,1658
2016-09-13T09:21:22.547Z,192.168.30.129,192.168.30.1,50899,1863
2016-09-13T09:21:22.557Z,192.168.30.129,192.168.30.1,50899,3703
2016-09-13T09:21:22.560Z,192.168.30.129,192.168.30.1,50899,3325
2016-09-13T09:21:22.560Z,192.168.30.129,192.168.30.1,50899,8292
2016-09-13T09:21:22.563Z,192.168.30.129,192.168.30.1,50899,6667
2016-09-13T09:21:22.567Z,192.168.30.129,192.168.30.1,50899,5226
2016-09-13T09:21:22.625Z,192.168.30.129,192.168.30.1,50898,3551
2016-09-13T09:21:22.635Z,192.168.30.129,192.168.30.1,50898,55056
2016-09-13T09:21:22.640Z,192.168.30.129,192.168.30.1,50898,10621
2016-09-13T09:21:22.645Z,192.168.30.129,192.168.30.1,50898,7435
2016-09-13T09:21:22.648Z,192.168.30.129,192.168.30.1,50898,8181
2016-09-13T09:21:22.657Z,192.168.30.129,192.168.30.1,50898,5904
2016-09-13T09:21:22.660Z,192.168.30.129,192.168.30.1,50898,9290
2016-09-13T09:21:22.663Z,192.168.30.129,192.168.30.1,50898,3766
2016-09-13T09:21:22.665Z,192.168.30.129,192.168.30.1,50898,1174
2016-09-13T09:21:22.668Z,192.168.30.129,192.168.30.1,50898,1272
2016-09-13T09:21:22.726Z,192.168.30.129,192.168.30.1,50899,3551
2016-09-13T09:21:22.735Z,192.168.30.129,192.168.30.1,50899,55056
2016-09-13T09:21:22.741Z,192.168.30.129,192.168.30.1,50899,10621
2016-09-13T09:21:22.746Z,192.168.30.129,192.168.30.1,50899,7435
2016-09-13T09:21:22.749Z,192.168.30.129,192.168.30.1,50899,8181
2016-09-13T09:21:22.758Z,192.168.30.129,192.168.30.1,50899,5904
2016-09-13T09:21:22.762Z,192.168.30.129,192.168.30.1,50899,9290
2016-09-13T09:21:22.765Z,192.168.30.129,192.168.30.1,50899,3766
2016-09-13T09:21:22.767Z,192.168.30.129,192.168.30.1,50899,1174
2016-09-13T09:21:22.770Z,192.168.30.129,192.168.30.1,50899,1272
2016-09-13T09:21:22.827Z,192.168.30.129,192.168.30.1,50898,4900
2016-09-13T09:21:22.843Z,192.168.30.129,192.168.30.1,50898,2160
2016-09-13T09:21:22.843Z,192.168.30.129,192.168.30.1,50898,10629
2016-09-13T09:21:22.849Z,192.168.30.129,192.168.30.1,50898,1097
2016-09-13T09:21:22.849Z,192.168.30.129,192.168.30.1,50898,1199
2016-09-13T09:21:22.859Z,192.168.30.129,192.168.30.1,50898,8085
2016-09-13T09:21:22.863Z,192.168.30.129,192.168.30.1,50898,7938
2016-09-13T09:21:22.865Z,192.168.30.129,192.168.30.1,50898,20031
2016-09-13T09:21:22.868Z,192.168.30.129,192.168.30.1,50898,5903
2016-09-13T09:21:22.871Z,192.168.30.129,192.168.30.1,50898,26
2016-09-13T09:21:22.928Z,192.168.30.129,192.168.30.1,50899,4900
2016-09-13T09:21:22.936Z,192.168.30.129,192.168.30.1,50899,2160
2016-09-13T09:21:22.942Z,192.168.30.129,192.168.30.1,50899,10629
2016-09-13T09:21:22.952Z,192.168.30.129,192.168.30.1,50899,1097
2016-09-13T09:21:22.952Z,192.168.30.129,192.168.30.1,50899,1199
2016-09-13T09:21:22.960Z,192.168.30.129,192.168.30.1,50899,8085
2016-09-13T09:21:22.963Z,192.168.30.129,192.168.30.1,50899,7938
2016-09-13T09:21:22.966Z,192.168.30.129,192.168.30.1,50899,20031
2016-09-13T09:21:22.969Z,192.168.30.129,192.168.30.1,50899,5903
2016-09-13T09:21:22.971Z,192.168.30.129,192.168.30.1,50899,26
2016-09-13T09:21:23.028Z,192.168.30.129,192.168.30.1,50898,1073
2016-09-13T09:21:23.037Z,192.168.30.129,192.168.30.1,50898,212
2016-09-13T09:21:23.043Z,192.168.30.129,192.168.30.1,50898,1009
2016-09-13T09:21:23.048Z,192.168.30.129,192.168.30.1,50898,5060
2016-09-13T09:21:23.051Z,192.168.30.129,192.168.30.1,50898,417
2016-09-13T09:21:23.061Z,192.168.30.129,192.168.30.1,50898,636
2016-09-13T09:21:23.064Z,192.168.30.129,192.168.30.1,50898,668
2016-09-13T09:21:23.067Z,192.168.30.129,192.168.30.1,50898,427
2016-09-13T09:21:23.069Z,192.168.30.129,192.168.30.1,50898,32785
2016-09-13T09:21:23.072Z,192.168.30.129,192.168.30.1,50898,3659
2016-09-13T09:21:23.130Z,192.168.30.129,192.168.30.1,50899,1073
2016-09-13T09:21:23.137Z,192.168.30.129,192.168.30.1,50899,212
2016-09-13T09:21:23.144Z,192.168.30.129,192.168.30.1,50899,1009
2016-09-13T09:21:23.150Z,192.168.30.129,192.168.30.1,50899,5060
2016-09-13T09:21:23.152Z,192.168.30.129,192.168.30.1,50899,417
2016-09-13T09:21:23.162Z,192.168.30.129,192.168.30.1,50899,636
2016-09-13T09:21:23.165Z,192.168.30.129,192.168.30.1,50899,668
2016-09-13T09:21:23.168Z,192.168.30.129,192.168.30.1,50899,427
2016-09-13T09:21:23.170Z,192.168.30.129,192.168.30.1,50899,32785
2016-09-13T09:21:23.173Z,192.168.30.129,192.168.30.1,50899,3659
2016-09-13T09:21:23.230Z,192.168.30.129,192.168.30.1,50898,6112
2016-09-13T09:21:23.239Z,192.168.30.129,192.168.30.1,50898,1213
2016-09-13T09:21:23.245Z,192.168.30.129,192.168.30.1,50898,6788
2016-09-13T09:21:23.250Z,192.168.30.129,192.168.30.1,50898,7999
2016-09-13T09:21:23.254Z,192.168.30.129,192.168.30.1,50898,3001
2016-09-13T09:21:23.263Z,192.168.30.129,192.168.30.1,50898,7402
2016-09-13T09:21:23.266Z,192.168.30.129,192.168.30.1,50898,1217
2016-09-13T09:21:23.269Z,192.168.30.129,192.168.30.1,50898,41511
2016-09-13T09:21:23.272Z,192.168.30.129,192.168.30.1,50898,3827
2016-09-13T09:21:23.275Z,192.168.30.129,192.168.30.1,50898,19101
2016-09-13T09:21:23.331Z,192.168.30.129,192.168.30.1,50899,6112
2016-09-13T09:21:23.340Z,192.168.30.129,192.168.30.1,50899,1213
2016-09-13T09:21:23.346Z,192.168.30.129,192.168.30.1,50899,6788
2016-09-13T09:21:23.351Z,192.168.30.129,192.168.30.1,50899,7999
2016-09-13T09:21:23.355Z,192.168.30.129,192.168.30.1,50899,3001
2016-09-13T09:21:23.364Z,192.168.30.129,192.168.30.1,50899,7402
2016-09-13T09:21:23.367Z,192.168.30.129,192.168.30.1,50899,1217
2016-09-13T09:21:23.370Z,192.168.30.129,192.168.30.1,50899,41511
2016-09-13T09:21:23.373Z,192.168.30.129,192.168.30.1,50899,3827
2016-09-13T09:21:23.376Z,192.168.30.129,192.168.30.1,50899,19101
2016-09-13T09:21:23.432Z,192.168.30.129,192.168.30.1,50898,8200
2016-09-13T09:21:23.443Z,192.168.30.129,192.168.30.1,50898,61532
2016-09-13T09:21:23.450Z,192.168.30.129,192.168.30.1,50898,1047
2016-09-13T09:21:23.453Z,192.168.30.129,192.168.30.1,50898,5298
2016-09-13T09:21:23.457Z,192.168.30.129,192.168.30.1,50898,545
2016-09-13T09:21:23.466Z,192.168.30.129,192.168.30.1,50898,2800
2016-09-13T09:21:23.468Z,192.168.30.129,192.168.30.1,50898,57797
2016-09-13T09:21:23.479Z,192.168.30.129,192.168.30.1,50898,2021
2016-09-13T09:21:23.479Z,192.168.30.129,192.168.30.1,50898,8600
2016-09-13T09:21:23.479Z,192.168.30.129,192.168.30.1,50898,2144
2016-09-13T09:21:23.532Z,192.168.30.129,192.168.30.1,50899,8200
2016-09-13T09:21:23.542Z,192.168.30.129,192.168.30.1,50899,61532
2016-09-13T09:21:23.547Z,192.168.30.129,192.168.30.1,50899,1047
2016-09-13T09:21:23.553Z,192.168.30.129,192.168.30.1,50899,5298
2016-09-13T09:21:23.556Z,192.168.30.129,192.168.30.1,50899,545
2016-09-13T09:21:23.566Z,192.168.30.129,192.168.30.1,50899,2800
2016-09-13T09:21:23.568Z,192.168.30.129,192.168.30.1,50899,57797
2016-09-13T09:21:23.572Z,192.168.30.129,192.168.30.1,50899,2021
2016-09-13T09:21:23.574Z,192.168.30.129,192.168.30.1,50899,8600
2016-09-13T09:21:23.577Z,192.168.30.129,192.168.30.1,50899,2144
2016-09-13T09:21:23.633Z,192.168.30.129,192.168.30.1,50898,1037
2016-09-13T09:21:23.642Z,192.168.30.129,192.168.30.1,50898,465
2016-09-13T09:21:23.647Z,192.168.30.129,192.168.30.1,50898,2222
2016-09-13T09:21:23.653Z,192.168.30.129,192.168.30.1,50898,1666
2016-09-13T09:21:23.657Z,192.168.30.129,192.168.30.1,50898,3221
2016-09-13T09:21:23.667Z,192.168.30.129,192.168.30.1,50898,2041
2016-09-13T09:21:23.669Z,192.168.30.129,192.168.30.1,50898,49400
2016-09-13T09:21:23.672Z,192.168.30.129,192.168.30.1,50898,1138
2016-09-13T09:21:23.676Z,192.168.30.129,192.168.30.1,50898,616
2016-09-13T09:21:23.678Z,192.168.30.129,192.168.30.1,50898,1875
2016-09-13T09:21:23.734Z,192.168.30.129,192.168.30.1,50899,1037
2016-09-13T09:21:23.744Z,192.168.30.129,192.168.30.1,50899,465
2016-09-13T09:21:23.748Z,192.168.30.129,192.168.30.1,50899,2222
2016-09-13T09:21:23.754Z,192.168.30.129,192.168.30.1,50899,1666
2016-09-13T09:21:23.758Z,192.168.30.129,192.168.30.1,50899,3221
2016-09-13T09:21:23.768Z,192.168.30.129,192.168.30.1,50899,2041
2016-09-13T09:21:23.770Z,192.168.30.129,192.168.30.1,50899,49400
2016-09-13T09:21:23.774Z,192.168.30.129,192.168.30.1,50899,1138
2016-09-13T09:21:23.776Z,192.168.30.129,192.168.30.1,50899,616
2016-09-13T09:21:23.780Z,192.168.30.129,192.168.30.1,50899,1875
2016-09-13T09:21:23.835Z,192.168.30.129,192.168.30.1,50898,63331
2016-09-13T09:21:23.844Z,192.168.30.129,192.168.30.1,50898,4446
2016-09-13T09:21:23.849Z,192.168.30.129,192.168.30.1,50898,37
2016-09-13T09:21:23.854Z,192.168.30.129,192.168.30.1,50898,222
2016-09-13T09:21:23.859Z,192.168.30.129,192.168.30.1,50898,8010
2016-09-13T09:21:23.868Z,192.168.30.129,192.168.30.1,50898,1010
2016-09-13T09:21:23.871Z,192.168.30.129,192.168.30.1,50898,2170
2016-09-13T09:21:23.874Z,192.168.30.129,192.168.30.1,50898,425
2016-09-13T09:21:23.877Z,192.168.30.129,192.168.30.1,50898,9001
2016-09-13T09:21:23.881Z,192.168.30.129,192.168.30.1,50898,515
2016-09-13T09:21:23.936Z,192.168.30.129,192.168.30.1,50899,63331
2016-09-13T09:21:23.945Z,192.168.30.129,192.168.30.1,50899,4446
2016-09-13T09:21:23.958Z,192.168.30.129,192.168.30.1,50899,37
2016-09-13T09:21:23.958Z,192.168.30.129,192.168.30.1,50899,222
2016-09-13T09:21:23.960Z,192.168.30.129,192.168.30.1,50899,8010
2016-09-13T09:21:23.969Z,192.168.30.129,192.168.30.1,50899,1010
2016-09-13T09:21:23.972Z,192.168.30.129,192.168.30.1,50899,2170
2016-09-13T09:21:23.975Z,192.168.30.129,192.168.30.1,50899,425
2016-09-13T09:21:23.978Z,192.168.30.129,192.168.30.1,50899,9001
2016-09-13T09:21:23.981Z,192.168.30.129,192.168.30.1,50899,515
2016-09-13T09:21:24.036Z,192.168.30.129,192.168.30.1,50898,7002
2016-09-13T09:21:24.047Z,192.168.30.129,192.168.30.1,50898,5952
2016-09-13T09:21:24.058Z,192.168.30.129,192.168.30.1,50898,49176
2016-09-13T09:21:24.058Z,192.168.30.129,192.168.30.1,50898,33354
2016-09-13T09:21:24.062Z,192.168.30.129,192.168.30.1,50898,1147
2016-09-13T09:21:24.078Z,192.168.30.129,192.168.30.1,50898,4004
2016-09-13T09:21:24.078Z,192.168.30.129,192.168.30.1,50898,32784
2016-09-13T09:21:24.078Z,192.168.30.129,192.168.30.1,50898,11110
2016-09-13T09:21:24.080Z,192.168.30.129,192.168.30.1,50898,301
2016-09-13T09:21:24.093Z,192.168.30.129,192.168.30.1,50898,49160
2016-09-13T09:21:24.137Z,192.168.30.129,192.168.30.1,50899,7002
2016-09-13T09:21:24.146Z,192.168.30.129,192.168.30.1,50899,5952
2016-09-13T09:21:24.155Z,192.168.30.129,192.168.30.1,50899,49176
2016-09-13T09:21:24.158Z,192.168.30.129,192.168.30.1,50899,33354
2016-09-13T09:21:24.161Z,192.168.30.129,192.168.30.1,50899,1147
2016-09-13T09:21:24.171Z,192.168.30.129,192.168.30.1,50899,4004
2016-09-13T09:21:24.173Z,192.168.30.129,192.168.30.1,50899,32784
2016-09-13T09:21:24.176Z,192.168.30.129,192.168.30.1,50899,11110
2016-09-13T09:21:24.180Z,192.168.30.129,192.168.30.1,50899,301
2016-09-13T09:21:24.183Z,192.168.30.129,192.168.30.1,50899,49160
2016-09-13T09:21:24.238Z,192.168.30.129,192.168.30.1,50898,5959
2016-09-13T09:21:24.247Z,192.168.30.129,192.168.30.1,50898,5800
2016-09-13T09:21:24.256Z,192.168.30.129,192.168.30.1,50898,5679
2016-09-13T09:21:24.259Z,192.168.30.129,192.168.30.1,50898,25734
2016-09-13T09:21:24.263Z,192.168.30.129,192.168.30.1,50898,18101
2016-09-13T09:21:24.271Z,192.168.30.129,192.168.30.1,50898,13456
2016-09-13T09:21:24.274Z,192.168.30.129,192.168.30.1,50898,32780
2016-09-13T09:21:24.278Z,192.168.30.129,192.168.30.1,50898,8400
2016-09-13T09:21:24.281Z,192.168.30.129,192.168.30.1,50898,3998
2016-09-13T09:21:24.285Z,192.168.30.129,192.168.30.1,50898,1755
2016-09-13T09:21:24.339Z,192.168.30.129,192.168.30.1,50899,5959
2016-09-13T09:21:24.347Z,192.168.30.129,192.168.30.1,50899,5800
2016-09-13T09:21:24.357Z,192.168.30.129,192.168.30.1,50899,5679
2016-09-13T09:21:24.360Z,192.168.30.129,192.168.30.1,50899,25734
2016-09-13T09:21:24.363Z,192.168.30.129,192.168.30.1,50899,18101
2016-09-13T09:21:24.372Z,192.168.30.129,192.168.30.1,50899,13456
2016-09-13T09:21:24.375Z,192.168.30.129,192.168.30.1,50899,32780
2016-09-13T09:21:24.378Z,192.168.30.129,192.168.30.1,50899,8400
2016-09-13T09:21:24.381Z,192.168.30.129,192.168.30.1,50899,3998
2016-09-13T09:21:24.386Z,192.168.30.129,192.168.30.1,50899,1755
2016-09-13T09:21:24.440Z,192.168.30.129,192.168.30.1,50898,8194
2016-09-13T09:21:24.448Z,192.168.30.129,192.168.30.1,50898,9876
2016-09-13T09:21:24.458Z,192.168.30.129,192.168.30.1,50898,4343
2016-09-13T09:21:24.461Z,192.168.30.129,192.168.30.1,50898,8089
2016-09-13T09:21:24.464Z,192.168.30.129,192.168.30.1,50898,32775
2016-09-13T09:21:24.472Z,192.168.30.129,192.168.30.1,50898,5922
2016-09-13T09:21:24.475Z,192.168.30.129,192.168.30.1,50898,1102
2016-09-13T09:21:24.479Z,192.168.30.129,192.168.30.1,50898,2005
2016-09-13T09:21:24.482Z,192.168.30.129,192.168.30.1,50898,1216
2016-09-13T09:21:24.487Z,192.168.30.129,192.168.30.1,50898,1049
2016-09-13T09:21:24.541Z,192.168.30.129,192.168.30.1,50899,8194
2016-09-13T09:21:24.550Z,192.168.30.129,192.168.30.1,50899,9876
2016-09-13T09:21:24.559Z,192.168.30.129,192.168.30.1,50899,4343
2016-09-13T09:21:24.562Z,192.168.30.129,192.168.30.1,50899,8089
2016-09-13T09:21:24.565Z,192.168.30.129,192.168.30.1,50899,32775
2016-09-13T09:21:24.573Z,192.168.30.129,192.168.30.1,50899,5922
2016-09-13T09:21:24.576Z,192.168.30.129,192.168.30.1,50899,1102
2016-09-13T09:21:24.580Z,192.168.30.129,192.168.30.1,50899,2005
2016-09-13T09:21:24.582Z,192.168.30.129,192.168.30.1,50899,1216
2016-09-13T09:21:24.587Z,192.168.30.129,192.168.30.1,50899,1049
2016-09-13T09:21:24.650Z,192.168.30.129,192.168.30.1,50898,15660
2016-09-13T09:21:24.656Z,192.168.30.129,192.168.30.1,50898,981
2016-09-13T09:21:24.671Z,192.168.30.129,192.168.30.1,50898,6881
2016-09-13T09:21:24.671Z,192.168.30.129,192.168.30.1,50898,49175
2016-09-13T09:21:24.671Z,192.168.30.129,192.168.30.1,50898,50000
2016-09-13T09:21:24.673Z,192.168.30.129,192.168.30.1,50898,1812
2016-09-13T09:21:24.676Z,192.168.30.129,192.168.30.1,50898,1141
2016-09-13T09:21:24.680Z,192.168.30.129,192.168.30.1,50898,1099
2016-09-13T09:21:24.683Z,192.168.30.129,192.168.30.1,50898,1053
2016-09-13T09:21:24.688Z,192.168.30.129,192.168.30.1,50898,19
2016-09-13T09:21:24.747Z,192.168.30.129,192.168.30.1,50899,15660
2016-09-13T09:21:24.751Z,192.168.30.129,192.168.30.1,50899,981
2016-09-13T09:21:24.760Z,192.168.30.129,192.168.30.1,50899,6881
2016-09-13T09:21:24.763Z,192.168.30.129,192.168.30.1,50899,49175
2016-09-13T09:21:24.767Z,192.168.30.129,192.168.30.1,50899,50000
2016-09-13T09:21:24.774Z,192.168.30.129,192.168.30.1,50899,1812
2016-09-13T09:21:24.777Z,192.168.30.129,192.168.30.1,50899,1141
2016-09-13T09:21:24.781Z,192.168.30.129,192.168.30.1,50899,1099
2016-09-13T09:21:24.784Z,192.168.30.129,192.168.30.1,50899,1053
2016-09-13T09:21:24.789Z,192.168.30.129,192.168.30.1,50899,19
2016-09-13T09:21:24.847Z,192.168.30.129,192.168.30.1,50898,5989
2016-09-13T09:21:24.852Z,192.168.30.129,192.168.30.1,50898,5002
2016-09-13T09:21:24.862Z,192.168.30.129,192.168.30.1,50898,1259
2016-09-13T09:21:24.865Z,192.168.30.129,192.168.30.1,50898,3869
2016-09-13T09:21:24.869Z,192.168.30.129,192.168.30.1,50898,5877
2016-09-13T09:21:24.875Z,192.168.30.129,192.168.30.1,50898,280
2016-09-13T09:21:24.878Z,192.168.30.129,192.168.30.1,50898,1145
2016-09-13T09:21:24.882Z,192.168.30.129,192.168.30.1,50898,8090
2016-09-13T09:21:24.885Z,192.168.30.129,192.168.30.1,50898,3000
2016-09-13T09:21:24.889Z,192.168.30.129,192.168.30.1,50898,2725
2016-09-13T09:21:24.948Z,192.168.30.129,192.168.30.1,50899,5989
2016-09-13T09:21:24.957Z,192.168.30.129,192.168.30.1,50899,5002
2016-09-13T09:21:24.968Z,192.168.30.129,192.168.30.1,50899,1259
2016-09-13T09:21:24.968Z,192.168.30.129,192.168.30.1,50899,3869
2016-09-13T09:21:24.969Z,192.168.30.129,192.168.30.1,50899,5877
2016-09-13T09:21:24.976Z,192.168.30.129,192.168.30.1,50899,280
2016-09-13T09:21:24.979Z,192.168.30.129,192.168.30.1,50899,1145
2016-09-13T09:21:24.983Z,192.168.30.129,192.168.30.1,50899,8090
2016-09-13T09:21:24.986Z,192.168.30.129,192.168.30.1,50899,3000
2016-09-13T09:21:24.991Z,192.168.30.129,192.168.30.1,50899,2725
2016-09-13T09:21:25.049Z,192.168.30.129,192.168.30.1,50898,8290
2016-09-13T09:21:25.057Z,192.168.30.129,192.168.30.1,50898,2811
2016-09-13T09:21:25.063Z,192.168.30.129,192.168.30.1,50898,2638
2016-09-13T09:21:25.066Z,192.168.30.129,192.168.30.1,50898,1352
2016-09-13T09:21:25.070Z,192.168.30.129,192.168.30.1,50898,1417
2016-09-13T09:21:25.076Z,192.168.30.129,192.168.30.1,50898,8093
2016-09-13T09:21:25.080Z,192.168.30.129,192.168.30.1,50898,61900
2016-09-13T09:21:25.083Z,192.168.30.129,192.168.30.1,50898,2200
2016-09-13T09:21:25.086Z,192.168.30.129,192.168.30.1,50898,50003
2016-09-13T09:21:25.091Z,192.168.30.129,192.168.30.1,50898,40193
2016-09-13T09:21:25.150Z,192.168.30.129,192.168.30.1,50899,8290
2016-09-13T09:21:25.158Z,192.168.30.129,192.168.30.1,50899,2811
2016-09-13T09:21:25.164Z,192.168.30.129,192.168.30.1,50899,2638
2016-09-13T09:21:25.167Z,192.168.30.129,192.168.30.1,50899,1352
2016-09-13T09:21:25.171Z,192.168.30.129,192.168.30.1,50899,1417
2016-09-13T09:21:25.178Z,192.168.30.129,192.168.30.1,50899,8093
2016-09-13T09:21:25.181Z,192.168.30.129,192.168.30.1,50899,61900
2016-09-13T09:21:25.184Z,192.168.30.129,192.168.30.1,50899,2200
2016-09-13T09:21:25.187Z,192.168.30.129,192.168.30.1,50899,50003
2016-09-13T09:21:25.192Z,192.168.30.129,192.168.30.1,50899,40193
2016-09-13T09:21:25.253Z,192.168.30.129,192.168.30.1,50898,50300
2016-09-13T09:21:25.261Z,192.168.30.129,192.168.30.1,50898,2106
2016-09-13T09:21:25.268Z,192.168.30.129,192.168.30.1,50898,6510
2016-09-13T09:21:25.268Z,192.168.30.129,192.168.30.1,50898,9943
